Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Novel Network IDS in Cloud Computing Based on Optimized Back Propagation Neural Network Using a Self-adaptive Genetic Algorithm","Innovations in Smart Cities Applications Edition 2","","","","10.1007/978-3-030-11196-0_49","Zouhair ChibaNoreddine AbghourKhalid MoussaidAmina El omriMohamed Rida","2019","http://link.springer.com/chapter/10.1007/978-3-030-11196-0_49","Chapter"
"IBM Cloud Services Enhance Automatic Cognitive Assessment via Human-Robot Interaction","New Trends in Medical and Service Robotics","","","","10.1007/978-3-030-00329-6_20","Simone VarrasiAlexander LucasAlessandro SoranzoJohn McNamaraAlessandro Di Nuovo","2019","http://link.springer.com/chapter/10.1007/978-3-030-00329-6_20","Chapter"
"Trust and Security to Shared Data in Cloud Computing: Open Issues","International Conference on Advanced Computing Networking and Informatics","","","","10.1007/978-981-13-2673-8_14","Bharti L. DhoteG. Krishna Mohan","2019","http://link.springer.com/chapter/10.1007/978-981-13-2673-8_14","Chapter"
"Re-deploying Microservices in Edge and Cloud Environment for the Optimization of User-Perceived Service Quality","Service-Oriented Computing","","","","10.1007/978-3-030-33702-5_42","Xiang HeZhiying TuXiaofei XuZhongjie Wang","2019","http://link.springer.com/chapter/10.1007/978-3-030-33702-5_42","Chapter"
"Impact of Hybrid Virtualization Using VM and Container on Live Migration and Cloud Performance","Lecture Notes in Real-Time Intelligent Systems","","","","10.1007/978-3-319-91337-7_19","Oussama SmimiteKarim Afdel","2019","http://link.springer.com/chapter/10.1007/978-3-319-91337-7_19","Chapter"
"Improved Particle Swarm Optimization Based Workflow Scheduling in Cloud-Fog Environment","Business Process Management Workshops","","","","10.1007/978-3-030-11641-5_27","Rongbin XuYeguo WangYongliang ChengYuanwei ZhuYing XieAbubakar Sadiq SaniDong Yuan","2019","http://link.springer.com/chapter/10.1007/978-3-030-11641-5_27","Chapter"
"Alphabetic Cryptography: Securing Communication Over Cloud Platform","Information Systems Design and Intelligent Applications","","","","10.1007/978-981-13-3338-5_19","Sanjeev K. CowlessurB. AnnappaM. V. Manoj KumarLikewin ThomasM. M. SnehaB. H. Puneetha","2019","http://link.springer.com/chapter/10.1007/978-981-13-3338-5_19","Chapter"
"The Impact of Trust on the Adoption of Cloud Computing Services by University Students","Recent Trends in Data Science and Soft Computing","","","","10.1007/978-3-319-99007-1_84","Abdulwahab Ali AlmazroiHaifeng ShenFathey Mohammed","2019","http://link.springer.com/chapter/10.1007/978-3-319-99007-1_84","Chapter"
"Decentralizing Cloud Robot Services Through Edge Computing","Advances in Service and Industrial Robotics","","","","10.1007/978-3-030-00232-9_65","Florin AntonTh. BorangiuO. MorariuSilviu RăileanuSilvia AntonNick Ivănescu","2019","http://link.springer.com/chapter/10.1007/978-3-030-00232-9_65","Chapter"
"Utilization of NFV in Cloud Data Center","Applied Physics, System Science and Computers II","","","","10.1007/978-3-319-75605-9_22","Tomas SvobodaJosef Horalek","2019","http://link.springer.com/chapter/10.1007/978-3-319-75605-9_22","Chapter"
"Efficient Resource Allocation Model for Residential Buildings in Smart Grid Using Fog and Cloud Computing","Innovative Mobile and Internet Services in Ubiquitous Computing","","","","10.1007/978-3-319-93554-6_26","Aisha FatimaNadeem JavaidMomina WaheedTooba NazarShaista ShabbirTanzeela Sultana","2019","http://link.springer.com/chapter/10.1007/978-3-319-93554-6_26","Chapter"
"An Efficient Network IDS for Cloud Environments Based on a Combination of Deep Learning and an Optimized Self-adaptive Heuristic Search Algorithm","Networked Systems","","","","10.1007/978-3-030-31277-0_15","Zouhair ChibaNoreddine AbghourKhalid MoussaidAmina El OmriMohamed Rida","2019","http://link.springer.com/chapter/10.1007/978-3-030-31277-0_15","Chapter"
"CLOUD COMPUTING-TMACS: A Robust and Verifiable Threshold Multi-authority Access Control System in Public Cloud Storage","Smart Intelligent Computing and Applications","","","","10.1007/978-981-13-1927-3_39","K. SelvakumarL. SaiRameshS. SabenaG. Kannayaram","2019","http://link.springer.com/chapter/10.1007/978-981-13-1927-3_39","Chapter"
"Mask-MCNet: Instance Segmentation in 3D Point Cloud of Intra-oral Scans","Medical Image Computing and Computer Assisted Intervention – MICCAI 2019","","","","10.1007/978-3-030-32254-0_15","Farhad Ghazvinian ZanjaniDavid Anssari MoinFrank ClaessenTeo ChericiSarah ParinussaArash PourtaherianSvitlana ZingerPeter H. N. de With","2019","http://link.springer.com/chapter/10.1007/978-3-030-32254-0_15","Chapter"
"Stratifying Measuring Requirements and Tools for Cloud Services Monitoring","New Knowledge in Information Systems and Technologies","","","","10.1007/978-3-030-16184-2_38","Paulo CarvalhoSolange Rito LimaKalil Araujo Bispo","2019","http://link.springer.com/chapter/10.1007/978-3-030-16184-2_38","Chapter"
"An Advanced Throttled (ATH) Algorithm and Its Performance Analysis with Different Variants of Cloud Computing Load Balancing Algorithm","Communication, Networks and Computing","","","","10.1007/978-981-13-2372-0_34","Saurabh GuptaNitin DixitPradeep Yadav","2019","http://link.springer.com/chapter/10.1007/978-981-13-2372-0_34","Chapter"
"Algorithms for Cloud-Based Smart Mobility","Algorithmic Aspects of Cloud Computing","","","","10.1007/978-3-030-19759-9_10","Kalliopi Giannakopoulou","2019","http://link.springer.com/chapter/10.1007/978-3-030-19759-9_10","Chapter"
"Independent and Distributed Access to Encrypted Cloud Databases","Computational Intelligence in Information Systems","","","","10.1007/978-3-030-03302-6_10","Marlapalli KrishnaK. Chaitanya DeepthiSoni LankaS. B. P. Rani BandlamudiRama Rao Karri","2019","http://link.springer.com/chapter/10.1007/978-3-030-03302-6_10","Chapter"
"Intelligent ERP Based Multi Agent Systems and Cloud Computing","Machine Learning for Networking","","","","10.1007/978-3-030-19945-6_27","Nardjes BouchemalNaila Bouchemal","2019","http://link.springer.com/chapter/10.1007/978-3-030-19945-6_27","Chapter"
"Benchmarking Parallel K-Means Cloud Type Clustering from Satellite Data","Benchmarking, Measuring, and Optimizing","","","","10.1007/978-3-030-32813-9_20","Carlos BarajasPei GuoLipi MukherjeeSusan HobanJianwu WangDaeho JinAryya GangopadhyayMatthias K. Gobbert","2019","http://link.springer.com/chapter/10.1007/978-3-030-32813-9_20","Chapter"
"A Trust Rating Model Using Fuzzy Logic in Cloud","International Conference on Innovative Computing and Communications","","","","10.1007/978-981-13-2354-6_36","Vidhika VasaniVipul Chudasama","2019","http://link.springer.com/chapter/10.1007/978-981-13-2354-6_36","Chapter"
"Load Balancing on Cloud Analyst Using First Come First Serve Scheduling Algorithm","Advances in Intelligent Networking and Collaborative Systems","","","","10.1007/978-3-319-98557-2_42","Faizan SaeedNadeem JavaidMuhammad ZubairMuhammad IsmailMuhammad ZakriaMuhammad Hassaan AshrafMuhammad Babar Kamal","2019","http://link.springer.com/chapter/10.1007/978-3-319-98557-2_42","Chapter"
"Energy-Efficient Data Delivery in Green Cloud Networks","Nanoelectronics, Circuits and Communication Systems","","","","10.1007/978-981-13-0776-8_29","M. KaruppasamyS. P. Balakannan","2019","http://link.springer.com/chapter/10.1007/978-981-13-0776-8_29","Chapter"
"Improving the Cloud Server Resource Management in Uncertain Load Conditions Using ACO and Linear Regression Algorithms","International Conference on Advanced Computing Networking and Informatics","","","","10.1007/978-981-13-2673-8_10","Nikita Baheti KothariAjitab Mahalkari","2019","http://link.springer.com/chapter/10.1007/978-981-13-2673-8_10","Chapter"
"Improved Lattice-Based Encryption with LP Solver for Secured Outsourced Data in Cloud Computing","Emerging Technologies in Data Mining and Information Security","","","","10.1007/978-981-13-1951-8_27","Vemuri Sudarsan RaoN. Satyanarayana","2019","http://link.springer.com/chapter/10.1007/978-981-13-1951-8_27","Chapter"
"A Dynamic Planning Framework for QoS-Based Mobile Service Composition Under Cloud-Edge Hybrid Environments","Collaborative Computing: Networking, Applications and Worksharing","","","","10.1007/978-3-030-30146-0_5","Honghao GaoWanqiu HuangQiming ZouXiaoxian Yang","2019","http://link.springer.com/chapter/10.1007/978-3-030-30146-0_5","Chapter"
"CSCCRA: A Novel Quantitative Risk Assessment Model for Cloud Service Providers","Information Systems","","","","10.1007/978-3-030-11395-7_16","Olusola AkinrolabuSteve NewAndrew Martin","2019","http://link.springer.com/chapter/10.1007/978-3-030-11395-7_16","Chapter"
"Use of Cloud Computing Technology and Neural Network in College Students’ Psychological Testing","Application of Intelligent Systems in Multi-modal Information Analytics","","","","10.1007/978-3-030-15740-1_2","Han Yang","2019","http://link.springer.com/chapter/10.1007/978-3-030-15740-1_2","Chapter"
"MDRAA: A Multi-decisive Resource Allocation Approach to Enhance Energy Efficiency in a Cloud Computing Environment","Advanced Informatics for Computing Research","","","","10.1007/978-981-15-0111-1_26","N. AshaG. Raghavendra Rao","2019","http://link.springer.com/chapter/10.1007/978-981-15-0111-1_26","Chapter"
"Reliability-Aware Green Scheduling Algorithm in Cloud Computing","Ambient Communications and Computer Systems","","","","10.1007/978-981-13-5934-7_38","Chesta KathpalRitu Garg","2019","http://link.springer.com/chapter/10.1007/978-981-13-5934-7_38","Chapter"
"A Cloud Fog Based Framework for Efficient Resource Allocation Using Firefly Algorithm","Advances on Broadband and Wireless Computing, Communication and Applications","","","","10.1007/978-3-030-02613-4_38","Kanza HassanNadeem JavaidFarkhanda ZafarSaniah RehmanMaheen ZahidSadia Rasheed","2019","http://link.springer.com/chapter/10.1007/978-3-030-02613-4_38","Chapter"
"Mobile Apps with Dynamic Bindings Between the Fog and the Cloud","Service-Oriented Computing","","","","10.1007/978-3-030-33702-5_41","Dionysis AthanasopoulosMitchell McEwenAusten Rainer","2019","http://link.springer.com/chapter/10.1007/978-3-030-33702-5_41","Chapter"
"Privacy-Preserving Lightweight Image Encryption in Mobile Cloud","Emerging Research in Computing, Information, Communication and Applications","","","","10.1007/978-981-13-5953-8_33","M. SankariP. Ranjana","2019","http://link.springer.com/chapter/10.1007/978-981-13-5953-8_33","Chapter"
"Load Balancing on Cloud Using Professional Service Scheduler Optimization","Advances on P2P, Parallel, Grid, Cloud and Internet Computing","","","","10.1007/978-3-030-02607-3_27","Muhammad Asad ZaheerNadeem JavaidMuhammad ZakriaMuhammad ZubairMuhammad IsmailAbdul Rehman","2019","http://link.springer.com/chapter/10.1007/978-3-030-02607-3_27","Chapter"
"Design and Development of Android Application and Power Module for AWS Cloud like HPC Servers","Advanced Multimedia and Ubiquitous Engineering","","","","10.1007/978-981-13-1328-8_113","Cheol ShimMin Choi","2019","http://link.springer.com/chapter/10.1007/978-981-13-1328-8_113","Chapter"
"Cloud Scheduling Using Improved Hyper Heuristic Framework","International Conference on Advanced Computing Networking and Informatics","","","","10.1007/978-981-13-2673-8_15","Akhilesh JainArvind Upadhyay","2019","http://link.springer.com/chapter/10.1007/978-981-13-2673-8_15","Chapter"
"Research and Application of Digital Oilfield Cloud Computing","Proceedings of the International Field Exploration and Development Conference 2017","","","","10.1007/978-981-10-7560-5_54","Yang JiaoYujiang ShiJuan WangShan XieLixing Liang","2019","http://link.springer.com/chapter/10.1007/978-981-10-7560-5_54","Chapter"
"An Optimized Multi-Paxos Protocol with Centralized Failover Mechanism for Cloud Storage Applications","Collaborative Computing: Networking, Applications and Worksharing","","","","10.1007/978-3-030-12981-1_43","Wenmin LinHao JiangNailiang ZhaoJilin Zhang","2019","http://link.springer.com/chapter/10.1007/978-3-030-12981-1_43","Chapter"
"Iterative Approach for Frequent Set Mining Using Hadoop Over Cloud Environment","Smart Intelligent Computing and Applications","","","","10.1007/978-981-13-1927-3_43","S. PrasannaSubashini NarayanM. K. NallaKaruppanChunduru AnilkumarSomula Ramasubbareddy","2019","http://link.springer.com/chapter/10.1007/978-981-13-1927-3_43","Chapter"
"Latency-Aware Deployment of IoT Services in a Cloud-Edge Environment","Service-Oriented Computing","","","","10.1007/978-3-030-33702-5_17","Shouli ZhangChen LiuJianwu WangZhongguo YangYanbo HanXiaohong Li","2019","http://link.springer.com/chapter/10.1007/978-3-030-33702-5_17","Chapter"
"Enabling Compressed Encryption for Cloud Based Big Data Stores","Cryptology and Network Security","","","","10.1007/978-3-030-31578-8_15","Meng ZhangSaiyu QiMeixia MiaoFuyou Zhang","2019","http://link.springer.com/chapter/10.1007/978-3-030-31578-8_15","Chapter"
"An Enhanced Task Scheduling in Cloud Computing Based on Hybrid Approach","Data Analytics and Learning","","","","10.1007/978-981-13-2514-4_2","Mokhtar A. AlworafiAtyaf DhariSheren A. El-BoozAida A. NasrAdela ArpithaSuresha Mallappa","2019","http://link.springer.com/chapter/10.1007/978-981-13-2514-4_2","Chapter"
"A RBAC Model Based on Identity-Based Cryptosystem in Cloud Storage","Security and Privacy in New Computing Environments","","","","10.1007/978-3-030-21373-2_28","Jian XuYanbo YuQingyu MengQiyu WuFucai Zhou","2019","http://link.springer.com/chapter/10.1007/978-3-030-21373-2_28","Chapter"
"CRRP Analysis of Cloud Computing in Smart Grid","Complex, Intelligent, and Software Intensive Systems","","","","10.1007/978-3-319-93659-8_6","Rahim UllahNadeem JavaidZafar IqbalIftikhar AhmadAvais JanYasir Khan Jadoon","2019","http://link.springer.com/chapter/10.1007/978-3-319-93659-8_6","Chapter"
"Analysis of Workloads for Cloud Infrastructure Capacity Planning","Data and Communication Networks","","","","10.1007/978-981-13-2254-9_4","Eva PatelDharmender Singh Kushwaha","2019","http://link.springer.com/chapter/10.1007/978-981-13-2254-9_4","Chapter"
"Improved Active Monitoring Load-Balancing Algorithm in Cloud Computing","Proceedings of 2nd International Conference on Communication, Computing and Networking","","","","10.1007/978-981-13-1217-5_101","Pawan KumarRakesh Kumar","2019","http://link.springer.com/chapter/10.1007/978-981-13-1217-5_101","Chapter"
"Construction and Implementation of Information Class Experiment Course Group Based on Cloud Platform","Advances in Intelligent, Interactive Systems and Applications","","","","10.1007/978-3-030-02804-6_90","Ting HuangPeng He","2019","http://link.springer.com/chapter/10.1007/978-3-030-02804-6_90","Chapter"
"AMS: Adaptive Migration Scheme in Cloud Computing","Proceedings of the International Conference on Advanced Intelligent Systems and Informatics 2018","","","","10.1007/978-3-319-99010-1_33","Nesma AshryHeba NashaatRawya Rizk","2019","http://link.springer.com/chapter/10.1007/978-3-319-99010-1_33","Chapter"
"Fault-Tolerant Cloud System Based on Fault Tree Analysis","Advances in Big Data and Cloud Computing","","","","10.1007/978-981-13-1882-5_1","Getzi Jeba Leelipushpam PaulrajSharmila John FrancisJ. Dinesh PeterImmanuel John Raja Jebadurai","2019","http://link.springer.com/chapter/10.1007/978-981-13-1882-5_1","Chapter"
"Multi-keyword Ranked Fuzzy Keyword Search Over Encrypted Cloud Data","Innovations in Computer Science and Engineering","","","","10.1007/978-981-13-7082-3_62","SabaShridevi Karande","2019","http://link.springer.com/chapter/10.1007/978-981-13-7082-3_62","Chapter"
"Analysis of Block-Level Data Deduplication on Cloud Storage","Ambient Communications and Computer Systems","","","","10.1007/978-981-13-5934-7_36","L. SureshM. A. Bharathi","2019","http://link.springer.com/chapter/10.1007/978-981-13-5934-7_36","Chapter"
"Vulnerability Assessment for Virtual Machines in Virtual Environment of Cloud Computing","Recent Findings in Intelligent Computing Techniques","","","","10.1007/978-981-10-8639-7_60","Rajendra PatilChirag Modi","2019","http://link.springer.com/chapter/10.1007/978-981-10-8639-7_60","Chapter"
"Sealed Computation: Abstract Requirements for Mechanisms to Support Trustworthy Cloud Computing","Computer Security","","","","10.1007/978-3-030-12786-2_9","Lamya AbdullahFelix FreilingJuan QuinteroZinaida Benenson","2019","http://link.springer.com/chapter/10.1007/978-3-030-12786-2_9","Chapter"
"Design of EHR in Cloud with Security","Smart Intelligent Computing and Applications","","","","10.1007/978-981-13-1927-3_45","R. PrathapR. MohanasundaramP. Ashok Kumar","2019","http://link.springer.com/chapter/10.1007/978-981-13-1927-3_45","Chapter"
"Cloud Computing: Overview and Risk Identification Based on Classification by Type","Cloud Computing and Big Data: Technologies, Applications and Security","","","","10.1007/978-3-319-97719-5_2","Chaimaa BelberguiNajib ElkamounRachid Hilal","2019","http://link.springer.com/chapter/10.1007/978-3-319-97719-5_2","Chapter"
"Consideration of Implementation Method for the Cloud Type Virtual Policy Based Network Management Scheme for the Specific Domain","Web, Artificial Intelligence and Network Applications","","","","10.1007/978-3-030-15035-8_5","Kazuya OdagiriShogo ShimizuNaohiro IshiiMakoto Takizawa","2019","http://link.springer.com/chapter/10.1007/978-3-030-15035-8_5","Chapter"
"Data De-duplication Using Cuckoo Hashing in Cloud Storage","Soft Computing in Data Analytics","","","","10.1007/978-981-13-0514-6_67","J. SridharanC. ValliyammaiR. N. KarthikaL. Nihil Kulasekaran","2019","http://link.springer.com/chapter/10.1007/978-981-13-0514-6_67","Chapter"
"Security-Aware Distributed Job Scheduling in Cloud Computing Systems: A Game-Theoretic Cellular Automata-Based Approach","Computational Science – ICCS 2019","","","","10.1007/978-3-030-22741-8_32","Jakub GąsiorFranciszek Seredyński","2019","http://link.springer.com/chapter/10.1007/978-3-030-22741-8_32","Chapter"
"Secure Ranked Keyword Search Method with Conditional Random Fields over Encrypted Cloud Data","Innovations in Computer Science and Engineering","","","","10.1007/978-981-10-8201-6_51","Priyanka V. DeshpandeU. L. Talware","2019","http://link.springer.com/chapter/10.1007/978-981-10-8201-6_51","Chapter"
"Analysis of Forum Interaction Behavior Based on Cloud Class","Technology in Education: Pedagogical Innovations","","","","10.1007/978-981-13-9895-7_12","Mingzhang ZuoYanli XuZhifeng WangRong ZhaoXiangyong Li","2019","http://link.springer.com/chapter/10.1007/978-981-13-9895-7_12","Chapter"
"Research on Digital Teaching Materials Under the Mode of “Educational Cloud Service + Cloud Terminal”","e-Learning, e-Education, and Online Training","","","","10.1007/978-3-030-35095-6_22","Jinlong LiuZhutian YangZhilu WuZhendong YinYanyuan Fu","2019","http://link.springer.com/chapter/10.1007/978-3-030-35095-6_22","Chapter"
"Digging Evidence for Violation of Cloud Security Compliance with Knowledge Learned from Logs","Trusted Computing and Information Security","","","","10.1007/978-981-13-5913-2_20","Yue YuanAnuhan TorgonsharWenchang ShiBin LiangBo Qin","2019","http://link.springer.com/chapter/10.1007/978-981-13-5913-2_20","Chapter"
"A Collaborative Study of Intrusion Detection and Prevention Techniques in Cloud Computing","International Conference on Innovative Computing and Communications","","","","10.1007/978-981-13-2324-9_23","Shadab AlamMohammed ShuaibAbdus Samad","2019","http://link.springer.com/chapter/10.1007/978-981-13-2324-9_23","Chapter"
"QOS-Based Technique for Dynamic Resource Allocation in Cloud Services","International Conference on Computer Networks and Communication Technologies","","","","10.1007/978-981-10-8681-6_8","Jeevan JalaKolasani Ramchand H. Rao","2019","http://link.springer.com/chapter/10.1007/978-981-10-8681-6_8","Chapter"
"A Study on the Impact of Cognitive Radio Network in Cloud Computing","Computing and Network Sustainability","","","","10.1007/978-981-13-7150-9_50","Keren Lois DanielAnkur Meena","2019","http://link.springer.com/chapter/10.1007/978-981-13-7150-9_50","Chapter"
"Research and Design of Cloud Storage Platform for Field Observation Data in Alpine Area","Green, Pervasive, and Cloud Computing","","","","10.1007/978-3-030-15093-8_38","Jiuyuan Huo","2019","http://link.springer.com/chapter/10.1007/978-3-030-15093-8_38","Chapter"
"Security Requirements for Cloud Environments: The Public Cloud Case","Innovations in Smart Cities Applications Edition 2","","","","10.1007/978-3-030-11196-0_62","Ahmed ZianiAbdellatif Medouri","2019","http://link.springer.com/chapter/10.1007/978-3-030-11196-0_62","Chapter"
"Improved Design of Classification Algorithm in Cloud Computing and Big Data Environment","Advanced Hybrid Information Processing","","","","10.1007/978-3-030-36402-1_17","Yihuo Jiang","2019","http://link.springer.com/chapter/10.1007/978-3-030-36402-1_17","Chapter"
"Application of Big Data Mining Technology in Intelligent Safe Production on Cloud Computing Platform","International Conference on Applications and Techniques in Cyber Security and Intelligence ATCI 2018","","","","10.1007/978-3-319-98776-7_155","Hongsheng XuGanglong Fan","2019","http://link.springer.com/chapter/10.1007/978-3-319-98776-7_155","Chapter"
"Task Scheduling in Cloud Computing Environment: A Comprehensive Analysis","Advances in Computing Systems and Applications","","","","10.1007/978-3-319-98352-3_3","Ali BelgacemKadda Beghdad-BeyHassina Nacer","2019","http://link.springer.com/chapter/10.1007/978-3-319-98352-3_3","Chapter"
"Optimized Renewable Energy Use in Green Cloud Data Centers","Service-Oriented Computing","","","","10.1007/978-3-030-33702-5_24","Minxian XuAdel N. ToosiBehrooz BahraniReza RazzaghiMartin Singh","2019","http://link.springer.com/chapter/10.1007/978-3-030-33702-5_24","Chapter"
"CloudNet Anti-malware Engine: GPU-Accelerated Network Monitoring for Cloud Services","Information and Operational Technology Security Systems","","","","10.1007/978-3-030-12085-6_11","George HatzivasilisKonstantinos FysarakisIoannis AskoxylakisAlexander Bilanakos","2019","http://link.springer.com/chapter/10.1007/978-3-030-12085-6_11","Chapter"
"Privacy Preserving Ranked Multi Keyword Context Sensitive Fuzzy Search Over Encrypted Cloud Data","Futuristic Trends in Network and Communication Technologies","","","","10.1007/978-981-13-3804-5_16","Anu KhuranaRama Krishna ChallaNavdeep Kaur","2019","http://link.springer.com/chapter/10.1007/978-981-13-3804-5_16","Chapter"
"Semantically Secure and Verifiable Multi-keyword Search in Cloud Computing","Machine Learning for Cyber Security","","","","10.1007/978-3-030-30619-9_15","Lili ZhangWenjie WangYuqing Zhang","2019","http://link.springer.com/chapter/10.1007/978-3-030-30619-9_15","Chapter"
"Innovation Capability Improvement to Achieve Firm Performance with Cloud Computing Implementation and Big Data Management","Proceedings of the International Conference on Data Engineering 2015 (DaEng-2015)","","","","10.1007/978-981-13-1799-6_53","Sulistyo HeripracoyoFord Lumban GaolHarjanto Prabowo","2019","http://link.springer.com/chapter/10.1007/978-981-13-1799-6_53","Chapter"
"Securing Healthcare Information over Cloud Using Hybrid Approach","Progress in Advanced Computing and Intelligent Engineering","","","","10.1007/978-981-13-0224-4_6","Kirit J. ModiNirali Kapadia","2019","http://link.springer.com/chapter/10.1007/978-981-13-0224-4_6","Chapter"
"Shark Smell Optimization (SSO) Algorithm for Cloud Jobs Scheduling","Advances in Data Science, Cyber Security and IT Applications","","","","10.1007/978-3-030-36368-0_7","Yusra Mohamed SulimanAdil YousifMohammed Bakri Bashir","2019","http://link.springer.com/chapter/10.1007/978-3-030-36368-0_7","Chapter"
"Secured Data Sharing in Groups Using Attribute-Based Broadcast Encryption in Hybrid Cloud","Emerging Trends in Expert Applications and Security","","","","10.1007/978-981-13-2285-3_83","E. PoornimaN. KasiviswanathC. Shoba Bindu","2019","http://link.springer.com/chapter/10.1007/978-981-13-2285-3_83","Chapter"
"A Cloud-Based Decision Support System Framework for Hydropower Biological Evaluation","Proceedings of the Future Technologies Conference (FTC) 2018","","","","10.1007/978-3-030-02686-8_39","Hongfei HouZhiqun Daniel DengJayson J. MartinezTao FuJun LuLi TanJohn MillerDavid Bakken","2019","http://link.springer.com/chapter/10.1007/978-3-030-02686-8_39","Chapter"
"Cloud Computing: Security and Privacy Issues","Innovations in Smart Cities Applications Edition 2","","","","10.1007/978-3-030-11196-0_55","Ahmed ZianiAbdellatif Medouri","2019","http://link.springer.com/chapter/10.1007/978-3-030-11196-0_55","Chapter"
"An Efficient Multi-keyword Text Search Over Outsourced Encrypted Cloud Data with Ranked Results","Computational Intelligence in Data Mining","","","","10.1007/978-981-10-8055-5_4","Prabhat Keshari SamantarayNavjeet Kaur RandhawaSwarna Lata Pati","2019","http://link.springer.com/chapter/10.1007/978-981-10-8055-5_4","Chapter"
"Optimized Resource Allocation in Fog-Cloud Environment Using Insert Select","Advances in Network-Based Information Systems","","","","10.1007/978-3-319-98530-5_53","Muhammad Usman SharifNadeem JavaidMuhammad Junaid AliWajahat Ali GilaniAbdullah SadamMuhammad Hassaan Ashraf","2019","http://link.springer.com/chapter/10.1007/978-3-319-98530-5_53","Chapter"
"Cloud Computing Research Issues, Challenges, and Future Directions","Emerging Trends in Expert Applications and Security","","","","10.1007/978-981-13-2285-3_72","Dhirender SinghR. K. BanyalArvind Kumar Sharma","2019","http://link.springer.com/chapter/10.1007/978-981-13-2285-3_72","Chapter"
"Towards Automated Patch Management in a Hybrid Cloud","Service-Oriented Computing","","","","10.1007/978-3-030-33702-5_26","Ubaid Ullah HafeezAlexei KarveBraulio DumbaAnshul GandhiSai Zeng","2019","http://link.springer.com/chapter/10.1007/978-3-030-33702-5_26","Chapter"
"Cloud Detection for PERUSAT-1 Imagery Using Spectral and Texture Descriptors, ANN, and Panchromatic Fusion","Proceedings of the 3rd Brazilian Technology Symposium","","","","10.1007/978-3-319-93112-8_1","Giorgio MoralesSamuel G. HuamánJoel Telles","2019","http://link.springer.com/chapter/10.1007/978-3-319-93112-8_1","Chapter"
"A Record/Replay Debugger for Service Development on the Cloud","Cloud Computing and Services Science","","","","10.1007/978-3-030-29193-8_4","M. Subhi Sheikh QuroushTolga Ovatman","2019","http://link.springer.com/chapter/10.1007/978-3-030-29193-8_4","Chapter"
"Cloud-Based Agricultural Framework for Soil Classification and Crop Yield Prediction as a Service","Emerging Research in Computing, Information, Communication and Applications","","","","10.1007/978-981-13-5953-8_56","K. Aditya ShastryH. A. Sanjay","2019","http://link.springer.com/chapter/10.1007/978-981-13-5953-8_56","Chapter"
"Towards Reliable Storage for Cloud Systems with Selective Data Encryption and Splitting Strategy","Advances in Data Science","","","","10.1007/978-981-13-3582-2_5","Z. AsmathunnisaP. Yogesh","2019","http://link.springer.com/chapter/10.1007/978-981-13-3582-2_5","Chapter"
"Point-Cloud-Based Relative Attitude Estimation for the Malfunctioned Satellites","The Proceedings of the 2018 Asia-Pacific International Symposium on Aerospace Technology (APISAT 2018)","","","","10.1007/978-981-13-3305-7_203","Yongsheng WangFeng YuNa XuYanhua Zhang","2019","http://link.springer.com/chapter/10.1007/978-981-13-3305-7_203","Chapter"
"Denoising Point Cloud Based on the Connexity of Spatial Grid","Recent Developments in Mechatronics and Intelligent Robotics","","","","10.1007/978-3-030-00214-5_2","Fu SiyongWu Lushen","2019","http://link.springer.com/chapter/10.1007/978-3-030-00214-5_2","Chapter"
"Simulation Study on Pedestrian Road Planning in Ancient Building Groups Under Cloud Computing Environment","Advanced Hybrid Information Processing","","","","10.1007/978-3-030-36402-1_38","En-mao QiaoDa-wei Shang","2019","http://link.springer.com/chapter/10.1007/978-3-030-36402-1_38","Chapter"
"Cloud-Oriented Packaging and Delivery","Information Technology and Systems","","","","10.1007/978-3-030-11890-7_24","Claudio NavarroCarlos Cares","2019","http://link.springer.com/chapter/10.1007/978-3-030-11890-7_24","Chapter"
"Secure Online/Offline Attribute-Based Encryption for IoT Users in Cloud Computing","Provable Security","","","","10.1007/978-3-030-31919-9_22","Xiang LiHui TianJianting Ning","2019","http://link.springer.com/chapter/10.1007/978-3-030-31919-9_22","Chapter"
"Security and Risks for Cloud Environments","Advanced Intelligent Systems for Sustainable Development (AI2SD’2018)","","","","10.1007/978-3-030-11928-7_90","Ahmed ZianiAbdellatif Medouri","2019","http://link.springer.com/chapter/10.1007/978-3-030-11928-7_90","Chapter"
"QoS-Aware Task Offloading Using Self-organized Distributed Cloudlet for Mobile Cloud Computing","Computational Intelligence, Communications, and Business Analytics","","","","10.1007/978-981-13-8578-0_32","Deepsubhra Guha RoyAhona GhoshBipasha MahatoDebashis De","2019","http://link.springer.com/chapter/10.1007/978-981-13-8578-0_32","Chapter"
"Unstructured Data Analysis with Passphrase-Based REST API NoSQL for Big Data in Cloud","Innovations in Computer Science and Engineering","","","","10.1007/978-981-13-7082-3_52","Sangeeta Gupta","2019","http://link.springer.com/chapter/10.1007/978-981-13-7082-3_52","Chapter"
"CloudAgora: Democratizing the Cloud","Blockchain – ICBC 2019","","","","10.1007/978-3-030-23404-1_10","Katerina DokaTasos BakogiannisIoannis MytilinisGeorgios Goumas","2019","http://link.springer.com/chapter/10.1007/978-3-030-23404-1_10","Chapter"
