Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Energy efficiency in cloud computing based on mixture power spectral density prediction","The Journal of Supercomputing","","77","3","10.1007/s11227-020-03380-1","Dinh-Mao BuiNguyen Anh TuEui-Nam Huh","2021","http://link.springer.com/article/10.1007/s11227-020-03380-1","Article"
"A novel privacy preserving digital forensic readiness provable data possession technique for health care data in cloud","Journal of Ambient Intelligence and Humanized Computing","","12","5","10.1007/s12652-020-01931-1","Indumathi JayaramanAmala Stanislaus Panneerselvam","2021","http://link.springer.com/article/10.1007/s12652-020-01931-1","Article"
"Machine learning-driven automatic storage space recommendation for object-based cloud storage system","Complex & Intelligent Systems","","","","10.1007/s40747-021-00517-4","Anindita Sarkar MondalAnirban MukhopadhyaySamiran Chattopadhyay","2021","http://link.springer.com/article/10.1007/s40747-021-00517-4","Article"
"Self-healing trans-cloud applications","Computing","","","","10.1007/s00607-021-00977-z","Antonio BrogiJose CarrascoFrancisco DuránErnesto PimentelJacopo Soldani","2021","http://link.springer.com/article/10.1007/s00607-021-00977-z","Article"
"Robustness improvement of component-based cloud computing systems","The Journal of Supercomputing","","","","10.1007/s11227-021-04054-2","Mounya SmaraMakhlouf AliouatSaad HarousAl-Sakib Khan Pathan","2021","http://link.springer.com/article/10.1007/s11227-021-04054-2","Article"
"Enhanced security in cloud applications using emerging blockchain security algorithm","Journal of Ambient Intelligence and Humanized Computing","","12","7","10.1007/s12652-020-02339-7","M. MayuranathanM. MuruganV. Dhanakoti","2021","http://link.springer.com/article/10.1007/s12652-020-02339-7","Article"
"Task replication to improve the reliability of running workflows on the cloud","Cluster Computing","","24","1","10.1007/s10586-020-03109-y","Samaneh Sadat Mousavi NikMahmoud NaghibzadehYasser Sedaghat","2021","http://link.springer.com/article/10.1007/s10586-020-03109-y","Article"
"Mapping and Consolidation of VMs Using Locust-Inspired Algorithms for Green Cloud Computing","Neural Processing Letters","","","","10.1007/s11063-021-10637-0","Mohammed Alaa Ala’anzyMohamed Othman","2021","http://link.springer.com/article/10.1007/s11063-021-10637-0","Article"
"SMOaaS: a Scalable Matrix Operation as a Service model in Cloud","The Journal of Supercomputing","","77","4","10.1007/s11227-020-03400-0","KC UjjwalSudheer Kumar BattulaSaurabh GargRanesh Kumar NahaMd Anwarul Kaium PatwaryAlexander Brown","2021","http://link.springer.com/article/10.1007/s11227-020-03400-0","Article"
"Direction-induced convolution for point cloud analysis","Multimedia Systems","","","","10.1007/s00530-021-00770-0","Yuan FangChunyan XuChuanwei ZhouZhen CuiChunlong Hu","2021","http://link.springer.com/article/10.1007/s00530-021-00770-0","Article"
"Emerging computational challenges in cloud computing and RTEAH algorithm based solution","Journal of Ambient Intelligence and Humanized Computing","","","","10.1007/s12652-021-03380-w","Srinivasa Rao GunduCharan Arur PanemAnuradha ThimmapuramR. S. Gad","2021","http://link.springer.com/article/10.1007/s12652-021-03380-w","Article"
"A low redundancy and high time efficiency large-scale task assignment strategy for heterogeneous service-oriented cloud computing systems","The Journal of Supercomputing","","77","4","10.1007/s11227-020-03403-x","Jiang ZhuLizan WangGuoqi XieTingrui PeiSangyoon OhZhetao Li","2021","http://link.springer.com/article/10.1007/s11227-020-03403-x","Article"
"A metaheuristic-based computation offloading in edge-cloud environment","Journal of Ambient Intelligence and Humanized Computing","","","","10.1007/s12652-021-03561-7","Ali ShahidinejadMostafa Ghobaei-Arani","2021","http://link.springer.com/article/10.1007/s12652-021-03561-7","Article"
"Cloud—based multiple importance sampling algorithm with AI based CNN classifier for secure infrastructure","Automated Software Engineering","","28","2","10.1007/s10515-021-00293-y","R. DhayaR. Kanthavel","2021","http://link.springer.com/article/10.1007/s10515-021-00293-y","Article"
"Neural-assisted image-dependent encryption scheme for medical image cloud storage","Neural Computing and Applications","","33","12","10.1007/s00521-020-05447-9","C. LakshmiK. ThenmozhiJohn Bosco Balaguru RayappanSundararaman RajagopalanRengarajan AmirtharajanNithya Chidambaram","2021","http://link.springer.com/article/10.1007/s00521-020-05447-9","Article"
"Scheduling multiple scientific workflows using containers on IaaS cloud","Journal of Ambient Intelligence and Humanized Computing","","12","7","10.1007/s12652-020-02483-0","P. RajasekarYogesh Palanichamy","2021","http://link.springer.com/article/10.1007/s12652-020-02483-0","Article"
"Energy and Makespan Aware Scheduling of Deadline Sensitive Tasks in the Cloud Environment","Journal of Grid Computing","","19","2","10.1007/s10723-021-09548-0","Anurina TarafdarMukta DebnathSunirmal KhatuaRajib K. Das","2021","http://link.springer.com/article/10.1007/s10723-021-09548-0","Article"
"Classification of chest radiographs using general purpose cloud-based automated machine learning: pilot study","Egyptian Journal of Radiology and Nuclear Medicine","","52","1","10.1186/s43055-021-00499-w","Tamaghna GhoshSimran TanwarShishir ChumberKavita Vani","2021","http://link.springer.com/article/10.1186/s43055-021-00499-w","Article"
"SALDEFT: Self-Adaptive Learning Differential Evolution Based Optimal Physical Machine Selection for Fault Tolerance Problem in Cloud","Wireless Personal Communications","","118","2","10.1007/s11277-021-08089-9","L. KarthikeyanC. VijayakumaranS. ChitraSamydurai Arumugam","2021","http://link.springer.com/article/10.1007/s11277-021-08089-9","Article"
"Efficient federated learning for fault diagnosis in industrial cloud-edge computing","Computing","","103","10","10.1007/s00607-021-00970-6","Qizhao WangQing LiKai WangHong WangPeng Zeng","2021","http://link.springer.com/article/10.1007/s00607-021-00970-6","Article"
"A security-aware virtual machine placement in the cloud using hesitant fuzzy decision-making processes","The Journal of Supercomputing","","77","6","10.1007/s11227-020-03496-4","Sattar FeizollahibaroughMehrdad Ashtiani","2021","http://link.springer.com/article/10.1007/s11227-020-03496-4","Article"
"Multi-system fusion based on deep neural network and cloud edge computing and its application in intelligent manufacturing","Neural Computing and Applications","","","","10.1007/s00521-021-05735-y","Linyuan FanLiang Zhang","2021","http://link.springer.com/article/10.1007/s00521-021-05735-y","Article"
"Energy and CPU utilization of cloud virtual machine resource allocation using dynamic heuristic mitigate migration algorithm","Journal of Ambient Intelligence and Humanized Computing","","","","10.1007/s12652-021-03064-5","Lianbing DengZhiming CaiMingxuan NiDaming LiWenjiian Liu","2021","http://link.springer.com/article/10.1007/s12652-021-03064-5","Article"
"Hybrid encryption framework for securing big data storage in multi-cloud environment","Evolutionary Intelligence","","14","2","10.1007/s12065-020-00404-w","G. ViswanathP. Venkata Krishna","2021","http://link.springer.com/article/10.1007/s12065-020-00404-w","Article"
"Privacy Enhanced Cloud-Based Facial Recognition","Neural Processing Letters","","","","10.1007/s11063-021-10477-y","Tao YangYuhang ZhangJie SunXun Wang","2021","http://link.springer.com/article/10.1007/s11063-021-10477-y","Article"
"A novel centralized cloud information accountability integrity with ensemble neural network based attack detection approach for cloud data","Journal of Ambient Intelligence and Humanized Computing","","12","5","10.1007/s12652-020-01916-0","A. Amali Angel PunithaG. Indumathi","2021","http://link.springer.com/article/10.1007/s12652-020-01916-0","Article"
"An Enhanced and Secure Cloud Infrastructure for e-Health Data Transmission","Wireless Personal Communications","","117","1","10.1007/s11277-019-06874-1","Vasileios A. MemosKostas E. PsannisSotirios K. GoudosSofoklis Kyriazakos","2021","http://link.springer.com/article/10.1007/s11277-019-06874-1","Article"
"A graph-based method for ranking of cloud service providers","The Journal of Supercomputing","","","","10.1007/s11227-021-04156-x","Tina Esther TruemanP. NarayanasamyJ. Ashok Kumar","2021","http://link.springer.com/article/10.1007/s11227-021-04156-x","Article"
"Application of edge computing and cloud service data system for doctors' psychological reconstruction after the epidemic","Wireless Networks","","","","10.1007/s11276-021-02696-x","Xiujun Zhai","2021","http://link.springer.com/article/10.1007/s11276-021-02696-x","Article"
"RHAS: robust hybrid auto-scaling for web applications in cloud computing","Cluster Computing","","24","2","10.1007/s10586-020-03148-5","Parminder SinghAvinash KaurPooja GuptaSukhpal Singh GillKiran Jyoti","2021","http://link.springer.com/article/10.1007/s10586-020-03148-5","Article"
"A cloud computing framework for analysis of agricultural big data based on Dempster–Shafer theory","The Journal of Supercomputing","","77","3","10.1007/s11227-020-03366-z","Marzieh MokarramMohammad R. Khosravi","2021","http://link.springer.com/article/10.1007/s11227-020-03366-z","Article"
"Lightweight Feistel structure based hybrid-crypto model for multimedia data security over uncertain cloud environment","Wireless Networks","","27","2","10.1007/s11276-020-02486-x","Denis RayappanMadhubala Pandiyan","2021","http://link.springer.com/article/10.1007/s11276-020-02486-x","Article"
"Two-Stage Point Cloud Super Resolution with Local Interpolation and Readjustment via Outer-Product Neural Network","Journal of Systems Science and Complexity","","34","1","10.1007/s11424-020-9266-x","Guangyu WangGang XuQing WuXundong Wu","2021","http://link.springer.com/article/10.1007/s11424-020-9266-x","Article"
"Cloud platform incorporating dynamic modularity for improved service to subscribers","Journal of Ambient Intelligence and Humanized Computing","","","","10.1007/s12652-021-03593-z","A. A. PeriolaV. A. AjisafeM. O. Oyediran","2021","http://link.springer.com/article/10.1007/s12652-021-03593-z","Article"
"An energy-aware scheduling of dynamic workflows using big data similarity statistical analysis in cloud computing","The Journal of Supercomputing","","","","10.1007/s11227-021-04016-8","Maziyar Grami","2021","http://link.springer.com/article/10.1007/s11227-021-04016-8","Article"
"A lightweight anonymous authentication scheme for secure cloud computing services","The Journal of Supercomputing","","77","2","10.1007/s11227-020-03313-y","Hamza HammamiSadok Ben YahiaMohammad S. Obaidat","2021","http://link.springer.com/article/10.1007/s11227-020-03313-y","Article"
"A survey of cloud network fault diagnostic systems and tools","Frontiers of Information Technology & Electronic Engineering","","22","8","10.1631/FITEE.2000153","Yining Qi 戚依宁Chongrong Fang 方崇荣Haoyu Liu 刘昊俣Daxiang Kang 康达祥Biao Lyu 吕彪Peng Cheng 程鹏Jiming Chen 陈积明","2021","http://link.springer.com/article/10.1631/FITEE.2000153","Article"
"An efficient priority based resource management framework for IoT enabled applications in the cloud","Evolutionary Intelligence","","14","2","10.1007/s12065-020-00468-8","J. MahalakshmiP. Venkata Krishna","2021","http://link.springer.com/article/10.1007/s12065-020-00468-8","Article"
"An edge-cloud collaborative computing platform for building AIoT applications efficiently","Journal of Cloud Computing","","10","1","10.1186/s13677-021-00250-w","Guoping RongYangchen XuXinxin TongHaojun Fan","2021","http://link.springer.com/article/10.1186/s13677-021-00250-w","Article"
"A dynamic task scheduler tolerant to multiple hibernations in cloud environments","Cluster Computing","","24","2","10.1007/s10586-020-03175-2","Luan TeyloLuciana ArantesPierre SensLucia M. A. Drummond","2021","http://link.springer.com/article/10.1007/s10586-020-03175-2","Article"
"Privacy preservation in e-health cloud: taxonomy, privacy requirements, feasibility analysis, and opportunities","Cluster Computing","","24","1","10.1007/s10586-020-03106-1","Tehsin KanwalAdeel AnjumAbid Khan","2021","http://link.springer.com/article/10.1007/s10586-020-03106-1","Article"
"3D-ARNet: An accurate 3D point cloud reconstruction network from a single-image","Multimedia Tools and Applications","","","","10.1007/s11042-021-11433-7","Hui ChenYipeng Zuo","2021","http://link.springer.com/article/10.1007/s11042-021-11433-7","Article"
"Workflow scheduling based on deep reinforcement learning in the cloud environment","Journal of Ambient Intelligence and Humanized Computing","","12","12","10.1007/s12652-020-02884-1","Tingting DongFei XueChuangbai XiaoJiangjiang Zhang","2021","http://link.springer.com/article/10.1007/s12652-020-02884-1","Article"
"Deep Learning Geometry Compression Artifacts Removal for Video-Based Point Cloud Compression","International Journal of Computer Vision","","129","11","10.1007/s11263-021-01503-6","Wei JiaLi LiZhu LiShan Liu","2021","http://link.springer.com/article/10.1007/s11263-021-01503-6","Article"
