Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Implementing the Comparative Analysis of AES and DES Crypt Algorithm in Cloud Computing","Computer Networks and Inventive Communication Technologies","","","","10.1007/978-981-16-3728-5_24","R. S. ReshmaP. P. AnjushaG. S. Anisha","2022","http://link.springer.com/chapter/10.1007/978-981-16-3728-5_24","Chapter"
"A Secure Key Agreement Framework for Cloud Computing Using ECC","Expert Clouds and Applications","","","","10.1007/978-981-16-2126-0_46","Adesh KumariM. Yahya AbbasiMansaf Alam","2022","http://link.springer.com/chapter/10.1007/978-981-16-2126-0_46","Chapter"
"Sharing PHR Data in Cloud Using Sigmoid Key and Median Support Signature-Based Cryptosystem","Wireless Personal Communications","","","","10.1007/s11277-022-09525-0","A. Jain Austin","2022","http://link.springer.com/article/10.1007/s11277-022-09525-0","Article"
"PHAS-HEKR-CP-ABE: partially policy-hidden CP-ABE with highly efficient key revocation in cloud data sharing system","Journal of Ambient Intelligence and Humanized Computing","","13","1","10.1007/s12652-021-02922-6","Wei ZhangZhishuo ZhangHu XiongZhiguang Qin","2022","http://link.springer.com/article/10.1007/s12652-021-02922-6","Article"
"Non-dominated Ranking Biogeography Based Optimization Algorithm for Virtual Machine Placement in Cloud Computing","Intelligent Computing","","","","10.1007/978-3-030-80119-9_25","Asma BouhankMourad Daoudi","2022","http://link.springer.com/chapter/10.1007/978-3-030-80119-9_25","Chapter"
"A cost-effective power-aware approach for scheduling cloudlets in cloud computing environments","The Journal of Supercomputing","","78","1","10.1007/s11227-021-03894-2","Minhaj Ahmad Khan","2022","http://link.springer.com/article/10.1007/s11227-021-03894-2","Article"
"Development of cloud monitoring system for cosmic microwave background observations","Journal of the Korean Physical Society","","80","1","10.1007/s40042-021-00338-1","Hoyong JeongYongheon AhnEunil WonKyungmin Lee","2022","http://link.springer.com/article/10.1007/s40042-021-00338-1","Article"
"Hexalevel Grayscale Imaging and K-Means Clustering to Identify Cloud Types in Satellite Visible Range Images","Proceedings of International Conference on Computational Intelligence and Computing","","","","10.1007/978-981-16-3368-3_2","Sanjay GoswamiBarnali GoswamiGupinath Bhandari","2022","http://link.springer.com/chapter/10.1007/978-981-16-3368-3_2","Chapter"
"Salesforce Vaccine for Real-Time Service in Cloud","Sentimental Analysis and Deep Learning","","","","10.1007/978-981-16-5157-1_78","Monika MehraPradeep JhaHimanshu AroraKhushboo VermaHimalaya Singh","2022","http://link.springer.com/chapter/10.1007/978-981-16-5157-1_78","Chapter"
"Efficient cloud service ranking based on uncertain user requirements","Cluster Computing","","25","1","10.1007/s10586-021-03418-w","Mohammad Hossein NejatHomayun MotameniHamed Vahdat-NejadBehnam Barzegar","2022","http://link.springer.com/article/10.1007/s10586-021-03418-w","Article"
"Cloud-Based Solutions for Education and Skill Development – Botswana","Smart Villages","","","","10.1007/978-3-030-68458-7_27","S. Sebusang","2022","http://link.springer.com/chapter/10.1007/978-3-030-68458-7_27","Chapter"
"QMCDS: Quantum Memory for Cloud Data Storage","Sentimental Analysis and Deep Learning","","","","10.1007/978-981-16-5157-1_6","Ankit SharmaIndra Kumar SahuManisha J. Nene","2022","http://link.springer.com/chapter/10.1007/978-981-16-5157-1_6","Chapter"
